"George Mason University Department of Police & Public SafetyDAILY CRIME AND FIRE LOGFebruary 2021",,,,,,
"Sunday, February 28, 2021",,,,,,
2/19/2021,12:32 AM,2/19/2021,12:32 AM,Blue Ridge Hall,"21-001431 / Drug Law Violations. Subject (GMU) was referred to Office of StudentConduct (OSC) for possessing illegal drugs. (55/Toke)",Referred to OSC
"Thursday, February 18, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
No incidents to report.,,,,,,
"Wednesday, February 17, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
No incidents to report.,,,,,,
"Tuesday, February 16, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
2/16/2021,6:18 PM,2018-2020,Unknown,"Fairfax Campus /Student HousingFacility","21-001355 / Unlawful Creation of Image of Another / Unlawful Dissemination or Saleof Images of Another. Complainant (Non-GMU) reported being photographed withoutconsent by a former intimate partner (Non-GMU) and nonconsensual dissemination ofphotos. (41/Raeford)",Pending
"Monday, February 15, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
No incidents to report.,,,,,,
"Sunday, February 14, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
No incidents to report.,,,,,,
"Saturday, February 13, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
No incidents to report.,,,,,,
"Friday, February 12, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
2/12/2021,11:57 PM,2/12/2021,11:57 PM,Tidewater,"21-001266 / Liquor Law Violations / Medical Assist. Subject (GMU) was referred toOffice of Student Conduct (OSC) for possessing alcohol while under age 21. (55/Toke)",Referred to OSC
2/12/2021,9:49 PM,Unknown,Unknown,Unknown,"21-001263 / Larceny. Complainant (GMU) reported the theft of state property (streetsign). (55/Toke)",Information Only
2/12/2021,9:16 PM,2/12/2021,9:16 PM,Hampton Roads,"21-001261 / Drug Law Violations. Subject (GMU) was referred to Office of StudentConduct (OSC) for possessing illegal drug equipment. (55/Toke)",Referred to OSC
"Thursday, February 11, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
No incidents to report.,,,,,,
"Wednesday, February 10, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
No incidents to report.,,,,,,
"Tuesday, February 9, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
2/9/2021,3:56 PM,"2/2/2021 -2/9/2021",12:36 PM,"Fairfax CampusBookstore","21-001155 / Theft From Building. Complainant (GMU) reported the possible theft of anunattended textbook. (40/Ries)",Pending
2/9/2021,8:25 AM,2/9/2021,8:25 AM,Enterprise Hall,"21-001142 / Trespassing. Subject (Non-GMU) was issued a releasable summons fortrespassing. (46/Morrison)","Cleared bySummons"
"Monday, February 8, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
2/8/2021,3:42 PM,2/8/2021,3:42 PM,Fairfax Campus,"21-001124 / Extortion / Scam. Complainant (GMU) reported an internet scam involvingattempts to extort money. (40/Ries)",Pending
"Sunday, February 7, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
2/7/2021,11:30 PM,2/7/2021,11:30 PM,Lot K,"21-001090 / Drug Law Violations. Two Subjects (GMU) were referred to Office ofStudent Conduct (OSC) for possessing a small amount of illegal drugs. (56/Martin)",Referred to OSC
2/7/2021,9:14 PM,2/7/2021,9:14 PM,Lot M,"21-001084 / Drug Law Violations / Tobacco Law Violations. Subject (GMU) wasreferred to Office of Student Conduct (OSC) for possessing a small amount of illegaldrugs and tobacco equipment while under age 21. (56/Martin)",Referred to OSC
"Saturday, February 6, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
2/6/2021,10:19 PM,2/6/2021,10:19 PM,Washington Lot,"21-001050 / Liquor Law Violations. Subject (GMU) was issued a releasable summons forpossessing alcohol while under age 21. (56/Martin)","Cleared bySummons"
"Friday, February 5, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
2/5/2021,12:08 PM,"1/29/2021 -2/3/2021","10:00 AM -11:15 PM",Robinson Hall-B,"21-001027 / Theft From Building. Complainant (GMU) reported the theft of a computerfrom an unsecured office. (42/Dillmuth)",Pending
"Thursday, February 4, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
No incidents to report.,,,,,,
"Wednesday, February 3, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
2/3/2021,11:34 PM,2/3/2021,11:34 PM,Monroe Hall,"21-000989 / Stalking / Intimidation. Complainant (GMU) reported receiving threats andunwanted contact from a known person (GMU). (57/Strimel)","Referred to TitleIX"
"Tuesday, February 2, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
No incidents to report.,,,,,,
"Monday, February 1, 2021",,,,,,
Report Date,"ReportTime","IncidentDate",Incident Time,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
No incidents to report.,,,,,,
"",,,,,,
*Amendments to the Crime and Fire Log are updated within two business days. Questions? Please contact the Clery Compliance Coordinator at (703) 993-5497 or cleryact@gmu.edu.,,,,,,
